violence_physique,ctrl_score,ethnicite,transmission_intergen,alcool_partenaire,ecart_age,age_femme,religion,age_partenaire,region,occupation_partenaire,age_premiere_union,age_premier_rapport,richesse,education_partenaire,education_femme,attitude_score,autonomie_score,polygamie,residence_partenaire,milieu
0,2,199,1.0,1.0,2.0,23,2,25.0,2,73.0,20,17.0,4,2.0,2,0.0,0,0.0,1.0,2
1,5,205,1.0,,,47,2,,10,,33,16.0,5,,2,0.0,0,,,1
0,2,232,0.0,2.0,4.0,28,2,32.0,10,43.0,24,14.0,5,3.0,2,0.0,0,0.0,1.0,1
1,4,256,0.0,1.0,13.0,34,3,47.0,10,62.0,18,15.0,5,2.0,2,0.0,0,,1.0,1
0,0,202,0.0,,6.0,49,1,55.0,10,33.0,23,16.0,5,2.0,2,0.0,0,0.0,1.0,1
1,2,179,0.0,1.0,7.0,25,1,32.0,10,33.0,16,16.0,3,3.0,2,0.0,0,0.0,1.0,1
1,3,155,0.0,2.0,5.0,27,3,32.0,10,62.0,23,18.0,4,3.0,2,0.0,0,0.0,1.0,1
1,1,202,1.0,,4.0,37,1,41.0,10,62.0,22,15.0,5,1.0,2,0.0,0,0.0,1.0,1
0,0,202,0.0,1.0,9.0,23,2,32.0,10,62.0,18,16.0,4,2.0,2,0.0,1,0.0,1.0,1
1,3,245,,2.0,10.0,32,1,42.0,10,31.0,16,16.0,5,2.0,2,1.0,0,0.0,1.0,1
0,0,232,0.0,,,23,1,,10,,13,18.0,5,,2,0.0,0,,,1
1,5,232,,2.0,,36,2,,10,,25,18.0,5,,2,1.0,0,,,1
0,0,996,0.0,,7.0,28,1,35.0,10,62.0,22,19.0,5,2.0,2,0.0,0,0.0,1.0,1
0,2,232,0.0,2.0,7.0,23,2,30.0,10,75.0,21,14.0,5,3.0,2,0.0,0,0.0,2.0,1
0,1,98,0.0,1.0,0.0,32,1,32.0,12,96.0,30,22.0,5,3.0,3,0.0,1,0.0,1.0,1
1,3,232,0.0,,3.0,20,1,23.0,12,42.0,20,18.0,4,3.0,2,0.0,1,0.0,1.0,1
1,3,101,0.0,2.0,5.0,32,2,37.0,12,72.0,18,18.0,4,2.0,1,0.0,0,0.0,1.0,1
0,0,996,0.0,,14.0,21,7,35.0,12,43.0,18,17.0,4,2.0,1,1.0,0,0.0,1.0,1
0,0,144,1.0,0.0,15.0,27,2,42.0,12,62.0,21,,4,2.0,2,0.0,0,0.0,1.0,1
0,3,202,0.0,,14.0,19,1,33.0,12,62.0,19,18.0,4,,2,5.0,0,0.0,1.0,1
0,0,202,0.0,,7.0,23,1,30.0,12,76.0,17,17.0,4,1.0,2,0.0,0,0.0,1.0,1
0,1,202,0.0,2.0,,35,2,,12,,15,16.0,5,,2,0.0,0,,,1
0,3,155,1.0,,10.0,29,2,39.0,12,62.0,19,15.0,4,2.0,3,0.0,0,0.0,2.0,1
0,1,166,0.0,0.0,8.0,26,1,34.0,12,62.0,24,24.0,5,3.0,3,0.0,0,0.0,2.0,1
1,1,31,,,11.0,38,4,49.0,7,11.0,13,14.0,2,1.0,0,1.0,0,2.0,1.0,2
0,3,62,1.0,1.0,-2.0,24,4,22.0,7,11.0,16,16.0,1,2.0,1,0.0,0,0.0,1.0,2
0,0,62,0.0,,16.0,22,4,38.0,7,66.0,19,16.0,4,1.0,1,0.0,0,1.0,1.0,2
0,0,62,0.0,,,32,4,,7,,11,16.0,1,,1,0.0,0,,,2
0,1,47,1.0,,18.0,27,2,45.0,7,21.0,26,15.0,2,2.0,2,5.0,0,1.0,1.0,2
0,1,62,0.0,,12.0,19,4,31.0,7,11.0,17,16.0,2,1.0,2,0.0,0,1.0,1.0,2
1,0,62,0.0,,34.0,30,4,64.0,7,11.0,14,14.0,1,0.0,1,0.0,0,0.0,1.0,2
0,1,62,0.0,1.0,9.0,37,4,46.0,7,82.0,22,18.0,2,1.0,1,0.0,0,0.0,1.0,2
0,0,62,0.0,,,42,2,,7,,34,20.0,1,,1,0.0,0,,,2
1,0,62,0.0,,6.0,37,4,43.0,7,62.0,15,15.0,2,2.0,1,0.0,0,1.0,1.0,2
0,4,245,1.0,,13.0,19,1,32.0,10,82.0,17,15.0,4,2.0,2,1.0,0,0.0,1.0,1
0,0,4,0.0,,9.0,36,4,45.0,10,62.0,20,14.0,4,1.0,1,0.0,0,0.0,1.0,1
0,4,245,0.0,2.0,4.0,26,1,30.0,10,66.0,22,17.0,3,1.0,1,0.0,0,0.0,1.0,1
0,0,245,0.0,,0.0,38,1,38.0,10,66.0,20,16.0,3,2.0,1,0.0,0,0.0,1.0,1
1,2,245,0.0,2.0,9.0,21,2,30.0,10,75.0,18,17.0,4,2.0,2,1.0,0,0.0,1.0,1
1,2,245,1.0,2.0,12.0,33,2,45.0,10,42.0,16,14.0,3,2.0,1,2.0,0,0.0,1.0,1
0,3,176,,,9.0,34,4,43.0,3,62.0,17,17.0,5,2.0,1,2.0,0,0.0,1.0,1
0,0,3,0.0,,7.0,31,4,38.0,3,62.0,21,21.0,5,2.0,1,0.0,0,0.0,1.0,1
0,0,262,0.0,,11.0,44,4,55.0,3,33.0,17,17.0,5,2.0,2,3.0,0,0.0,1.0,1
0,0,996,0.0,,11.0,36,4,47.0,3,62.0,18,20.0,4,2.0,1,0.0,0,0.0,1.0,1
0,0,3,0.0,,12.0,26,4,38.0,3,62.0,21,18.0,4,0.0,0,0.0,0,0.0,1.0,1
0,0,176,0.0,,5.0,41,4,46.0,3,62.0,13,15.0,5,2.0,1,0.0,0,1.0,2.0,1
1,5,176,0.0,1.0,,45,4,,3,,19,20.0,4,,1,0.0,0,,,1
0,1,179,0.0,,4.0,29,1,33.0,9,72.0,26,18.0,4,2.0,2,0.0,0,0.0,1.0,1
0,4,202,1.0,0.0,4.0,28,2,32.0,9,72.0,18,18.0,3,1.0,1,0.0,1,0.0,1.0,1
0,2,189,1.0,1.0,4.0,30,1,34.0,9,41.0,24,20.0,5,2.0,1,0.0,0,0.0,1.0,1
0,3,198,,2.0,8.0,47,1,55.0,9,42.0,45,16.0,4,2.0,2,0.0,2,,1.0,1
0,0,180,1.0,0.0,13.0,35,1,48.0,9,78.0,19,15.0,3,2.0,2,0.0,1,0.0,1.0,1
0,1,202,0.0,1.0,0.0,33,2,33.0,9,62.0,31,29.0,4,1.0,1,3.0,0,0.0,1.0,1
0,1,179,0.0,,0.0,30,1,30.0,9,73.0,24,20.0,3,1.0,2,1.0,1,0.0,1.0,1
0,3,189,0.0,,4.0,31,2,35.0,9,62.0,19,16.0,3,2.0,2,0.0,0,0.0,1.0,1
0,2,179,0.0,,6.0,27,2,33.0,9,62.0,21,22.0,5,2.0,2,0.0,0,0.0,1.0,1
0,1,176,0.0,,4.0,22,4,26.0,9,66.0,15,15.0,3,2.0,1,2.0,0,1.0,1.0,1
0,1,176,1.0,,-5.0,39,1,34.0,9,66.0,16,18.0,2,1.0,1,1.0,0,0.0,1.0,1
0,3,176,0.0,,6.0,24,4,30.0,9,66.0,16,15.0,3,2.0,1,1.0,0,0.0,2.0,1
0,2,176,0.0,,26.0,26,4,52.0,9,11.0,14,15.0,4,1.0,1,4.0,0,2.0,1.0,1
1,0,176,0.0,,,30,4,,9,,18,18.0,3,,1,3.0,0,,,1
1,1,176,0.0,,5.0,16,4,21.0,9,72.0,15,14.0,3,2.0,2,0.0,0,0.0,1.0,1
0,2,176,1.0,,20.0,22,4,42.0,9,11.0,14,15.0,3,1.0,2,1.0,0,1.0,1.0,1
0,1,176,0.0,,25.0,42,4,67.0,9,11.0,17,17.0,4,,1,5.0,0,4.0,1.0,1
1,2,176,0.0,,17.0,48,4,65.0,9,96.0,25,15.0,4,2.0,1,2.0,0,1.0,1.0,1
1,0,176,0.0,,7.0,28,4,35.0,9,11.0,17,18.0,3,1.0,1,3.0,0,0.0,1.0,1
0,0,144,0.0,2.0,6.0,49,2,55.0,9,11.0,19,18.0,3,2.0,0,0.0,3,0.0,1.0,1
1,1,176,0.0,,13.0,37,4,50.0,9,33.0,18,19.0,3,3.0,2,0.0,0,0.0,1.0,1
1,1,176,0.0,,8.0,22,4,30.0,9,11.0,14,12.0,4,0.0,1,0.0,0,0.0,1.0,1
1,5,176,1.0,,15.0,21,4,36.0,9,62.0,13,14.0,5,2.0,2,4.0,0,3.0,2.0,1
1,3,176,1.0,,4.0,23,4,27.0,9,31.0,15,15.0,4,2.0,2,3.0,0,1.0,1.0,1
0,3,176,0.0,,0.0,40,4,40.0,9,66.0,14,15.0,4,2.0,1,5.0,0,1.0,1.0,1
1,2,176,0.0,,7.0,22,4,29.0,9,62.0,18,17.0,2,2.0,2,4.0,0,1.0,2.0,1
0,2,176,0.0,,5.0,21,4,26.0,9,66.0,20,19.0,4,2.0,1,1.0,0,0.0,2.0,1
1,1,202,1.0,2.0,14.0,25,2,39.0,12,41.0,24,17.0,5,2.0,2,0.0,0,0.0,1.0,1
0,0,62,0.0,2.0,19.0,19,4,38.0,12,66.0,15,16.0,4,1.0,1,0.0,0,,1.0,1
1,3,3,0.0,,18.0,20,4,38.0,12,62.0,18,18.0,4,,1,0.0,0,0.0,1.0,1
0,2,219,,,7.0,22,1,29.0,12,72.0,16,16.0,4,2.0,2,0.0,0,0.0,1.0,1
1,4,236,1.0,1.0,3.0,26,1,29.0,12,43.0,23,18.0,5,3.0,2,0.0,0,0.0,1.0,1
0,2,18,0.0,,8.0,28,2,36.0,12,82.0,23,20.0,5,2.0,2,1.0,0,0.0,1.0,1
0,0,167,0.0,2.0,7.0,24,1,31.0,8,66.0,18,15.0,3,2.0,1,0.0,0,0.0,1.0,1
0,0,167,0.0,,-5.0,47,2,42.0,8,62.0,20,19.0,3,1.0,1,0.0,0,0.0,1.0,1
0,2,167,0.0,0.0,,28,1,,8,,21,17.0,3,,2,2.0,0,,,1
0,2,173,1.0,0.0,7.0,27,1,34.0,8,66.0,20,18.0,4,2.0,2,1.0,0,0.0,1.0,1
0,2,167,0.0,0.0,,18,2,,8,,17,16.0,4,,1,3.0,0,,,1
0,0,218,1.0,,6.0,40,2,46.0,8,44.0,13,15.0,4,2.0,1,0.0,0,0.0,1.0,1
0,2,88,0.0,1.0,,38,2,,8,,28,25.0,3,,2,0.0,0,,,1
1,2,167,0.0,0.0,,40,1,,8,,22,17.0,4,,2,2.0,0,,,1
1,5,167,0.0,0.0,4.0,30,1,34.0,8,11.0,25,20.0,4,1.0,2,0.0,1,0.0,1.0,1
0,1,173,0.0,0.0,4.0,28,2,32.0,8,33.0,26,25.0,4,2.0,2,0.0,0,0.0,1.0,1
1,2,167,0.0,2.0,,44,1,,8,,16,16.0,4,,2,0.0,0,,,1
1,4,167,0.0,0.0,17.0,28,1,45.0,8,78.0,22,12.0,3,1.0,1,4.0,1,0.0,1.0,1
1,5,167,0.0,2.0,6.0,37,1,43.0,8,73.0,19,17.0,3,2.0,1,0.0,1,,2.0,1
0,1,996,0.0,1.0,0.0,28,1,28.0,8,73.0,28,17.0,4,1.0,1,0.0,0,0.0,1.0,1
0,0,167,1.0,,2.0,40,1,42.0,8,61.0,21,17.0,4,1.0,2,0.0,0,0.0,1.0,1
0,3,167,1.0,0.0,4.0,28,1,32.0,8,73.0,20,13.0,3,1.0,2,4.0,0,0.0,1.0,1
0,4,155,0.0,0.0,11.0,29,3,40.0,6,77.0,22,17.0,4,2.0,1,0.0,0,0.0,2.0,1
0,1,185,0.0,0.0,5.0,43,1,48.0,6,11.0,24,16.0,4,2.0,1,0.0,0,0.0,1.0,1
1,4,216,,2.0,8.0,23,2,31.0,6,11.0,18,13.0,4,1.0,2,0.0,0,0.0,1.0,1
0,0,202,0.0,,14.0,48,7,62.0,6,0.0,15,15.0,3,1.0,1,0.0,0,1.0,1.0,1
0,4,202,0.0,0.0,1.0,48,2,49.0,6,11.0,20,19.0,3,1.0,2,0.0,0,0.0,1.0,1
0,0,216,,0.0,3.0,47,1,50.0,6,11.0,25,16.0,2,2.0,2,0.0,1,0.0,1.0,1
0,0,202,0.0,,9.0,22,1,31.0,6,11.0,21,21.0,3,2.0,2,0.0,0,0.0,1.0,1
0,0,155,0.0,,21.0,35,2,56.0,6,66.0,17,19.0,2,2.0,0,1.0,0,0.0,1.0,1
1,0,202,0.0,1.0,,32,1,,6,,22,,2,,2,0.0,0,,,1
1,0,193,0.0,,-2.0,30,2,28.0,6,42.0,25,15.0,3,2.0,2,0.0,0,0.0,1.0,1
1,3,219,1.0,1.0,2.0,34,1,36.0,2,62.0,16,15.0,4,2.0,1,0.0,0,,1.0,1
0,1,202,0.0,,14.0,26,2,40.0,2,62.0,21,16.0,5,2.0,2,0.0,0,0.0,1.0,1
0,2,202,1.0,,,36,2,,2,,16,16.0,4,,2,0.0,0,,,1
1,0,193,1.0,1.0,4.0,30,1,34.0,2,66.0,19,14.0,3,2.0,2,0.0,0,,1.0,1
1,3,174,1.0,2.0,3.0,31,2,34.0,2,73.0,19,16.0,3,1.0,1,3.0,0,0.0,1.0,1
0,0,202,0.0,1.0,11.0,49,1,60.0,2,11.0,20,17.0,3,1.0,1,0.0,0,0.0,1.0,1
0,0,193,0.0,2.0,3.0,41,2,44.0,2,11.0,20,17.0,4,2.0,2,0.0,0,,1.0,1
1,4,185,0.0,1.0,4.0,30,1,34.0,2,42.0,14,17.0,3,2.0,1,0.0,0,,1.0,1
1,3,197,0.0,,7.0,43,1,50.0,2,11.0,21,19.0,4,2.0,2,2.0,2,0.0,1.0,1
1,2,185,0.0,1.0,15.0,27,3,42.0,2,11.0,17,14.0,4,2.0,1,0.0,0,0.0,1.0,1
0,1,3,0.0,,8.0,27,4,35.0,1,66.0,14,13.0,3,0.0,0,3.0,0,0.0,1.0,1
0,5,3,0.0,,10.0,25,4,35.0,1,62.0,15,15.0,4,1.0,1,0.0,0,1.0,1.0,1
0,0,3,0.0,,10.0,30,4,40.0,1,66.0,17,17.0,4,1.0,0,0.0,0,1.0,1.0,1
0,3,3,0.0,,15.0,29,4,44.0,1,24.0,17,18.0,3,0.0,0,0.0,0,3.0,1.0,1
0,0,3,0.0,,40.0,44,4,84.0,1,11.0,15,15.0,2,0.0,0,0.0,0,1.0,1.0,1
1,2,3,0.0,,16.0,30,4,46.0,1,96.0,14,15.0,2,1.0,0,0.0,0,0.0,1.0,1
0,1,3,0.0,,13.0,42,4,55.0,1,11.0,13,13.0,3,0.0,0,0.0,0,0.0,1.0,1
0,2,3,0.0,,23.0,40,4,63.0,1,62.0,14,14.0,3,0.0,0,0.0,0,1.0,1.0,1
0,0,3,0.0,,21.0,29,4,50.0,1,66.0,24,23.0,3,2.0,2,0.0,0,3.0,1.0,1
0,0,3,0.0,,18.0,32,4,50.0,1,11.0,26,28.0,4,1.0,0,0.0,0,0.0,2.0,1
0,0,3,0.0,,38.0,22,4,60.0,1,62.0,15,16.0,4,2.0,0,0.0,0,1.0,1.0,1
0,0,996,0.0,,10.0,30,4,40.0,1,62.0,19,18.0,3,1.0,1,2.0,1,0.0,1.0,1
1,0,232,0.0,2.0,3.0,47,2,50.0,2,0.0,29,14.0,4,2.0,1,0.0,1,0.0,2.0,1
0,2,232,0.0,,5.0,25,1,30.0,2,62.0,18,16.0,5,2.0,2,0.0,0,0.0,1.0,1
1,5,236,1.0,1.0,10.0,23,7,33.0,2,96.0,16,17.0,4,1.0,1,0.0,0,0.0,1.0,1
1,2,236,0.0,,9.0,29,1,38.0,2,42.0,21,16.0,4,2.0,1,0.0,0,0.0,1.0,1
0,0,232,0.0,,8.0,26,2,34.0,2,11.0,17,15.0,4,1.0,2,0.0,0,0.0,1.0,1
0,4,232,0.0,2.0,16.0,34,1,50.0,2,77.0,15,15.0,3,2.0,2,0.0,1,,1.0,1
1,1,232,1.0,,3.0,35,1,38.0,2,11.0,26,16.0,4,2.0,1,0.0,0,0.0,1.0,1
0,4,232,0.0,2.0,-1.0,42,1,41.0,2,41.0,40,,5,2.0,2,0.0,0,,1.0,1
0,1,101,0.0,2.0,14.0,25,5,39.0,5,66.0,20,20.0,1,1.0,0,5.0,0,0.0,1.0,2
1,1,101,1.0,2.0,13.0,31,5,44.0,5,11.0,22,22.0,1,1.0,2,5.0,1,0.0,1.0,2
1,0,101,0.0,2.0,8.0,30,2,38.0,5,11.0,13,13.0,1,2.0,1,5.0,0,0.0,1.0,2
0,1,101,0.0,1.0,3.0,23,1,26.0,5,66.0,21,21.0,3,3.0,2,0.0,0,0.0,1.0,2
0,0,101,1.0,2.0,-5.0,33,5,28.0,5,11.0,33,18.0,1,2.0,0,4.0,2,2.0,1.0,2
1,4,101,1.0,,18.0,37,5,55.0,5,11.0,25,14.0,1,0.0,0,4.0,3,0.0,1.0,2
0,3,101,0.0,,15.0,30,1,45.0,5,11.0,14,15.0,1,2.0,1,2.0,0,0.0,1.0,2
1,1,101,0.0,2.0,8.0,33,5,41.0,5,62.0,16,16.0,1,1.0,0,5.0,0,0.0,1.0,2
0,0,101,1.0,0.0,31.0,29,2,60.0,5,66.0,25,18.0,1,0.0,2,5.0,0,2.0,2.0,2
0,0,101,1.0,1.0,44.0,41,5,85.0,5,11.0,24,16.0,1,0.0,0,1.0,1,1.0,1.0,2
0,0,101,0.0,2.0,8.0,26,2,34.0,5,11.0,20,19.0,1,1.0,1,5.0,0,0.0,1.0,2
1,1,101,0.0,1.0,33.0,30,5,63.0,5,11.0,14,16.0,1,1.0,0,5.0,0,0.0,1.0,2
0,1,199,1.0,,10.0,26,3,36.0,12,96.0,23,16.0,4,2.0,2,0.0,0,0.0,1.0,1
1,3,208,0.0,,1.0,24,1,25.0,12,75.0,18,15.0,5,2.0,2,1.0,2,0.0,1.0,1
1,3,236,1.0,2.0,12.0,28,1,40.0,12,96.0,17,17.0,5,3.0,2,0.0,0,,1.0,1
1,4,167,0.0,2.0,,33,2,,12,,22,16.0,5,,2,0.0,0,,,1
0,0,236,0.0,,3.0,49,3,52.0,12,72.0,20,16.0,4,1.0,2,0.0,1,0.0,1.0,1
0,2,244,0.0,2.0,3.0,32,2,35.0,12,72.0,31,16.0,5,3.0,2,0.0,0,0.0,1.0,1
1,2,254,,,3.0,39,7,42.0,12,14.0,20,15.0,5,2.0,1,0.0,0,0.0,1.0,1
0,2,38,0.0,,,19,2,,12,,16,16.0,3,,2,2.0,0,,,1
0,1,101,1.0,,2.0,30,1,32.0,5,54.0,25,16.0,4,1.0,2,0.0,0,0.0,1.0,1
1,5,98,0.0,,12.0,19,2,31.0,5,54.0,19,18.0,4,2.0,2,0.0,0,0.0,1.0,1
0,4,101,0.0,,,37,3,,5,,13,14.0,4,,2,0.0,0,,,1
0,0,36,0.0,,,49,1,,5,,14,15.0,2,,0,3.0,0,,,1
1,4,78,0.0,2.0,4.0,21,2,25.0,5,31.0,20,19.0,5,3.0,3,0.0,0,0.0,1.0,1
0,1,47,0.0,2.0,12.0,24,1,36.0,5,21.0,17,,5,3.0,3,0.0,0,0.0,1.0,1
1,4,33,,1.0,-3.0,34,3,31.0,5,34.0,15,16.0,5,3.0,1,0.0,0,0.0,1.0,1
0,3,31,0.0,,11.0,41,4,52.0,5,66.0,16,16.0,3,1.0,1,5.0,0,0.0,1.0,1
0,5,3,0.0,,17.0,28,4,45.0,5,62.0,18,14.0,4,2.0,1,0.0,0,0.0,1.0,1
1,3,28,0.0,2.0,4.0,28,1,32.0,5,42.0,21,21.0,4,2.0,2,0.0,0,0.0,1.0,1
0,0,133,0.0,,3.0,36,1,39.0,5,31.0,19,17.0,5,2.0,2,0.0,0,0.0,2.0,1
1,4,256,1.0,2.0,9.0,29,1,38.0,4,31.0,25,17.0,5,3.0,3,0.0,0,0.0,1.0,1
0,0,255,1.0,,6.0,22,3,28.0,4,61.0,22,16.0,4,2.0,2,2.0,3,0.0,1.0,1
0,0,256,1.0,2.0,4.0,28,2,32.0,4,33.0,24,17.0,5,2.0,2,0.0,0,0.0,1.0,1
1,1,188,0.0,0.0,6.0,43,1,49.0,4,24.0,27,20.0,5,2.0,3,0.0,0,0.0,1.0,1
1,5,78,1.0,,9.0,23,1,32.0,4,62.0,17,17.0,4,1.0,2,4.0,0,0.0,1.0,1
1,5,253,1.0,,4.0,21,2,25.0,4,82.0,14,14.0,3,2.0,2,3.0,0,0.0,1.0,1
0,0,176,1.0,,5.0,20,4,25.0,4,82.0,18,18.0,5,2.0,2,4.0,0,0.0,1.0,1
0,4,253,0.0,1.0,,39,1,,4,,24,15.0,3,,0,0.0,0,,,1
0,0,996,0.0,0.0,10.0,28,1,38.0,4,11.0,20,15.0,4,2.0,2,0.0,0,0.0,1.0,1
0,4,234,1.0,2.0,13.0,33,1,46.0,4,82.0,19,16.0,5,2.0,2,0.0,3,1.0,2.0,1
0,4,188,0.0,,5.0,33,1,38.0,4,24.0,22,17.0,4,2.0,2,0.0,0,0.0,1.0,1
0,0,194,0.0,2.0,4.0,30,1,34.0,4,62.0,27,19.0,4,2.0,2,0.0,0,0.0,1.0,1
0,2,236,1.0,2.0,0.0,38,1,38.0,2,33.0,20,16.0,4,3.0,2,0.0,1,0.0,2.0,2
1,2,202,0.0,1.0,7.0,31,1,38.0,2,62.0,22,9.0,3,3.0,1,0.0,0,0.0,1.0,2
0,0,236,1.0,1.0,10.0,21,1,31.0,2,62.0,20,,4,2.0,2,0.0,0,0.0,1.0,2
1,5,236,1.0,1.0,,23,1,,2,,15,18.0,4,,1,0.0,0,,,2
1,3,236,1.0,,21.0,30,1,51.0,2,0.0,23,17.0,4,1.0,1,0.0,0,0.0,1.0,2
1,1,236,1.0,2.0,,45,1,,2,,16,,3,,1,0.0,0,,,2
0,0,996,0.0,,,20,4,,2,,16,14.0,3,,1,0.0,0,,,2
1,4,236,0.0,2.0,,25,1,,2,,18,16.0,2,,2,0.0,0,,,2
1,5,996,1.0,1.0,11.0,40,1,51.0,2,11.0,19,15.0,3,1.0,1,0.0,1,0.0,1.0,2
0,0,236,0.0,,0.0,47,3,47.0,2,11.0,25,16.0,3,1.0,1,0.0,0,0.0,1.0,2
0,3,236,0.0,1.0,1.0,39,1,40.0,2,36.0,16,16.0,3,,2,0.0,3,0.0,2.0,2
1,5,236,1.0,,2.0,18,1,20.0,2,62.0,16,17.0,4,2.0,2,2.0,1,0.0,1.0,2
0,0,236,,2.0,6.0,49,1,55.0,2,66.0,31,18.0,3,,1,2.0,0,1.0,1.0,2
0,0,236,1.0,,8.0,22,1,30.0,2,62.0,18,15.0,3,2.0,2,0.0,0,0.0,1.0,2
1,5,236,1.0,2.0,,26,2,,2,,14,13.0,3,,1,0.0,0,,,2
0,0,236,0.0,,,35,1,,2,,12,15.0,2,,1,0.0,0,,,2
0,0,2,0.0,,12.0,16,4,28.0,2,11.0,15,16.0,3,1.0,2,0.0,0,0.0,1.0,2
0,0,236,1.0,2.0,,49,1,,2,,15,15.0,4,,1,0.0,0,,,2
1,3,102,0.0,1.0,13.0,20,1,33.0,7,96.0,14,14.0,1,2.0,1,0.0,0,0.0,1.0,2
1,2,78,1.0,,,35,1,,7,,15,15.0,1,,1,0.0,0,,,2
0,0,3,0.0,,13.0,25,4,38.0,7,11.0,15,15.0,1,0.0,0,0.0,0,1.0,1.0,2
1,3,78,1.0,1.0,40.0,30,1,70.0,7,11.0,15,15.0,1,0.0,0,0.0,0,3.0,1.0,2
0,1,3,0.0,,6.0,24,4,30.0,7,11.0,12,13.0,1,0.0,0,0.0,0,0.0,1.0,2
1,0,102,0.0,,19.0,42,1,61.0,7,11.0,16,16.0,1,0.0,0,0.0,0,0.0,1.0,2
1,0,78,0.0,,-2.0,44,2,42.0,7,11.0,20,20.0,3,2.0,1,0.0,0,1.0,1.0,2
0,0,3,0.0,,14.0,35,4,49.0,7,43.0,17,17.0,4,2.0,1,0.0,0,0.0,1.0,2
1,0,78,1.0,1.0,20.0,20,1,40.0,7,11.0,13,13.0,1,0.0,0,0.0,0,0.0,1.0,2
1,2,78,1.0,2.0,3.0,25,2,28.0,7,11.0,22,18.0,1,1.0,1,0.0,0,0.0,1.0,2
0,1,3,0.0,,12.0,19,4,31.0,7,24.0,13,14.0,1,0.0,0,0.0,0,0.0,1.0,2
0,0,3,0.0,,1.0,28,4,29.0,7,11.0,12,13.0,1,1.0,0,2.0,0,0.0,1.0,2
0,1,3,0.0,,6.0,16,4,22.0,7,12.0,15,15.0,1,0.0,0,0.0,0,0.0,1.0,2
1,1,102,0.0,2.0,18.0,20,1,38.0,7,11.0,14,13.0,1,1.0,0,0.0,0,0.0,1.0,2
1,2,193,0.0,2.0,13.0,26,1,39.0,3,21.0,23,18.0,5,3.0,3,0.0,0,0.0,1.0,1
0,0,202,0.0,2.0,4.0,30,96,34.0,3,31.0,29,20.0,5,3.0,3,0.0,1,0.0,1.0,1
1,2,232,1.0,2.0,,30,3,,3,,24,17.0,3,,2,0.0,0,,,1
0,3,232,0.0,0.0,19.0,46,2,65.0,3,42.0,18,18.0,5,3.0,2,0.0,1,0.0,2.0,1
1,1,203,1.0,1.0,7.0,33,3,40.0,3,36.0,26,18.0,5,2.0,2,1.0,1,0.0,1.0,1
0,5,176,,2.0,5.0,27,4,32.0,3,62.0,19,15.0,4,0.0,1,4.0,2,0.0,1.0,1
0,2,262,0.0,,16.0,25,4,41.0,3,61.0,13,13.0,5,2.0,2,0.0,0,0.0,1.0,1
1,0,202,1.0,2.0,-2.0,35,2,33.0,10,62.0,24,14.0,4,2.0,1,0.0,0,0.0,1.0,2
0,0,245,0.0,,6.0,20,2,26.0,10,62.0,18,11.0,5,2.0,2,0.0,0,0.0,1.0,2
0,5,176,0.0,,8.0,20,4,28.0,10,62.0,17,14.0,4,2.0,2,0.0,0,0.0,1.0,2
0,2,202,0.0,2.0,13.0,34,1,47.0,10,62.0,27,17.0,5,2.0,1,0.0,0,0.0,1.0,2
0,3,176,0.0,,3.0,27,4,30.0,10,62.0,19,14.0,4,,2,2.0,0,,2.0,2
1,2,248,1.0,2.0,8.0,25,2,33.0,10,62.0,22,17.0,3,3.0,2,0.0,0,0.0,1.0,2
1,4,236,1.0,,7.0,26,1,33.0,10,96.0,22,17.0,4,2.0,2,4.0,0,0.0,1.0,2
0,0,3,0.0,,12.0,38,4,50.0,10,62.0,16,11.0,5,2.0,2,0.0,0,1.0,1.0,2
1,2,176,0.0,,14.0,23,4,37.0,10,66.0,18,19.0,5,2.0,2,0.0,1,0.0,1.0,2
1,2,202,0.0,,8.0,38,1,46.0,10,73.0,18,16.0,4,1.0,2,0.0,0,0.0,1.0,2
0,4,176,0.0,,11.0,19,4,30.0,10,62.0,12,13.0,3,1.0,1,0.0,0,2.0,2.0,2
1,3,202,0.0,1.0,12.0,46,1,58.0,10,62.0,15,16.0,5,1.0,0,0.0,3,0.0,2.0,2
0,0,185,0.0,,10.0,28,1,38.0,10,62.0,20,18.0,4,2.0,1,0.0,1,0.0,1.0,2
0,0,188,0.0,,8.0,30,1,38.0,10,62.0,18,15.0,5,2.0,2,0.0,1,0.0,1.0,2
1,5,244,1.0,1.0,2.0,27,1,29.0,2,66.0,18,16.0,3,1.0,2,0.0,0,0.0,1.0,2
1,2,235,1.0,2.0,,43,1,,2,,25,14.0,3,,1,1.0,0,,,2
0,2,3,0.0,,4.0,25,7,29.0,2,66.0,16,14.0,3,1.0,2,0.0,0,0.0,1.0,2
1,2,235,1.0,1.0,-4.0,49,1,45.0,2,72.0,27,,2,1.0,1,0.0,1,0.0,1.0,2
1,5,244,1.0,1.0,6.0,29,1,35.0,2,11.0,22,16.0,3,1.0,2,0.0,2,2.0,1.0,2
0,0,244,0.0,,0.0,42,1,42.0,2,77.0,21,15.0,2,1.0,1,0.0,2,0.0,1.0,2
0,2,3,0.0,,12.0,19,4,31.0,1,62.0,16,16.0,4,2.0,0,2.0,0,0.0,1.0,1
1,3,78,0.0,,2.0,28,2,30.0,1,82.0,14,14.0,4,2.0,2,0.0,0,0.0,1.0,1
